,age_avg,bra_id,cidade,cnae_id,distance,ibge_id,instituicao,num_emp,num_emp_growth,num_emp_growth_5,num_est,num_jobs,opp_gain,rca,wage,wage_avg,wage_growth,wage_growth_5,year,industry_section,industry_class
4062,30.21,4mg030016,Ribeirao das Neves,56112,0.815,3154606,IFMG,176,1.839,None,21,176,0.03,1.039,78550.50,446.31,2.65,None,2006,Alojamento e Alimentação,Restaurantes
4063,31.475,4mg080609,Uberlandia,56112,0.597,3170206,IFTM,3219,0.127,0.077,381,3237,0.359,1.286,1864368.08,575.96,0.217,0.182,2007,Alojamento e Alimentação,Restaurantes
4064,34.106,4mg030019,Santa Luzia,56112,0.8390000000000001,3157807,IFMG,160,0.103,None,33,160,-0.068,0.371,66063.90,412.90,0.296,None,2006,Alojamento e Alimentação,Restaurantes
4065,34.827,4mg110129,Santos Dumont,56112,0.716,3160702,IFSudeste,133,0.039,None,37,133,0.19,1.563,46508.33,349.69,0.181,None,2005,Alojamento e Alimentação,Restaurantes
4066,35.556,4mg060203,Formiga,56112,0.703,3126109,IFMG,144,0.059,None,33,144,0.214,0.873,54159.55,376.11,0.17,None,2005,Alojamento e Alimentação,Restaurantes
4067,33.459,4mg030019,Santa Luzia,56112,0.83,3157807,IFMG,145,-0.181,None,33,146,-0.098,0.344,50963.54,349.07,-0.155,None,2005,Alojamento e Alimentação,Restaurantes
4068,30.253,4mg030501,Itabirito,56112,0.8540000000000001,3131901,IFMG,150,0.181,None,27,150,-0.11599999999999999,0.745,56016.41,373.44,0.319,None,2005,Alojamento e Alimentação,Restaurantes
4069,36.73,4mg110407,Ponte Nova,56112,0.69,3152105,IFMG,152,0.063,None,42,152,0.231,0.932,51462.65,338.57,0.113,None,2005,Alojamento e Alimentação,Restaurantes
4070,35.406,4mg110002,Cataguases,56112,0.7809999999999999,3115300,IFSudeste,170,-0.04,None,37,170,0.028999999999999998,0.665,59488.57,349.93,0.048,None,2005,Alojamento e Alimentação,Restaurantes
4071,34.277,4mg030202,Congonhas,56112,0.825,3118007,IFMG,187,0.154,None,38,188,-0.04,1.379,69812.01,371.34,0.376,None,2005,Alojamento e Alimentação,Restaurantes
4072,32.643,4mg050505,Pirapora,56112,0.792,3151206,IFNMG,196,0.16,None,28,196,0.052000000000000005,1.342,71349.87,364.03,0.256,None,2005,Alojamento e Alimentação,Restaurantes
4073,34.668,4mg080408,Patrocinio,56112,0.701,3148103,IFTM,202,0.287,None,45,202,0.222,0.973,77177.01,382.06,0.409,None,2005,Alojamento e Alimentação,Restaurantes
4074,31.922,4mg020302,Diamantina,56112,0.77,3121605,IFNMG,116,0.115,None,21,116,0.12300000000000001,1.234,40400.07,348.28,0.212,None,2005,Alojamento e Alimentação,Restaurantes
4075,32.466,4mg110515,Uba,56112,0.674,3169901,IFSudeste,221,-0.022,None,54,221,0.22699999999999998,0.907,85242.09,385.71,0.105,None,2005,Alojamento e Alimentação,Restaurantes
4076,34.171,4mg080204,Ituiutaba,56112,0.6679999999999999,3134202,IFTM,234,-0.064,None,34,234,0.302,1.104,90831.90,388.17,-0.018,None,2005,Alojamento e Alimentação,Restaurantes
4077,33.458,4mg030018,Sabara,56112,0.782,3156700,IFMG,237,0.394,None,35,240,-0.006999999999999999,1.141,83769.16,349.04,0.527,None,2005,Alojamento e Alimentação,Restaurantes
4078,34.093,4mg110007,Leopoldina,56112,0.684,3138401,CEFET,258,0.31,None,50,258,0.247,2.2,87829.90,340.43,0.544,None,2005,Alojamento e Alimentação,Restaurantes
4079,34.996,4mg070913,Tres Coracoes,56112,0.812,3169307,IFSUL,260,-0.055,None,60,260,-0.022000000000000002,0.942,93769.78,360.65,0.009,None,2005,Alojamento e Alimentação,Restaurantes
4080,32.3,4mg070310,Passos,56112,0.655,3147907,IFSUL,267,0.208,None,56,267,0.325,1.17,105936.22,396.77,0.284,None,2005,Alojamento e Alimentação,Restaurantes
4081,34.49,4mg010103,Curvelo,56112,0.6890000000000001,3120904,CEFET,286,0.324,None,50,286,0.253,1.959,115090.76,402.42,0.39,None,2005,Alojamento e Alimentação,Restaurantes
4082,33.335,4mg000212,Sao Joao del Rei,56112,0.679,3162500,IFSudeste,310,-0.091,None,82,310,0.252,1.308,110972.92,357.98,0.035,None,2005,Alojamento e Alimentação,Restaurantes
4083,32.65,4mg040005,Paracatu,56112,0.7120000000000001,3147006,IFTM,314,0.421,None,46,323,0.22,1.793,136949.69,423.99,0.802,None,2005,Alojamento e Alimentação,Restaurantes
4084,31.509,4mg110209,Manhuacu,56112,0.691,3139409,IFSudeste,316,-0.045,None,46,316,0.24100000000000002,2.063,120005.44,379.76,0.048,None,2005,Alojamento e Alimentação,Restaurantes
4085,32.243,4mg100412,Timoteo,56112,0.872,3168705,CEFET,230,-0.053,None,40,230,-0.195,0.494,81458.61,354.17,0.01,None,2005,Alojamento e Alimentação,Restaurantes
4086,31.559,4mg040002,Joao Pinheiro,56112,0.785,3136306,IFTM,111,0.156,None,20,111,0.09699999999999999,1.51,42607.55,383.85,0.23,None,2005,Alojamento e Alimentação,Restaurantes
4087,31.06,4mg060200,Arcos,56112,0.8059999999999999,3104205,IFMG,82,-0.012,None,12,83,-0.006999999999999999,0.669,26373.39,317.75,0.105,None,2005,Alojamento e Alimentação,Restaurantes
4088,36.1,4mg070008,Machado,56112,0.8009999999999999,3139003,IFSUL,80,0.159,None,25,80,0.025,0.783,30286.77,378.59,0.272,None,2005,Alojamento e Alimentação,Restaurantes
4089,17.0,4mg070407,Inconfidentes,56112,0.887,3130606,IFSUL,1,-0.857,None,1,1,-0.14300000000000002,0.044,303.33,303.33,-0.881,None,2005,Alojamento e Alimentação,Restaurantes
4090,50.0,4mg100311,Sao Joao Evangelista,56112,0.884,3162807,IFMG,1,-0.667,None,1,1,-0.098,0.077,290.00,290.00,-0.654,None,2005,Alojamento e Alimentação,Restaurantes
4091,32.429,4mg040100,Arinos,56112,0.858,3104502,IFNMG,7,-0.3,None,3,7,-0.036000000000000004,0.488,2284.84,326.41,-0.383,None,2005,Alojamento e Alimentação,Restaurantes
4092,30.5,4mg050210,Porteirinha,56112,0.843,3152204,IFNMG,8,1.0,None,4,8,-0.006999999999999999,0.331,2363.32,295.42,1.255,None,2005,Alojamento e Alimentação,Restaurantes
4093,38.778,4mg080100,Campina Verde,56112,0.81,3111101,IFTM,9,0.286,None,2,9,0.054000000000000006,0.252,2495.61,277.29,0.414,None,2005,Alojamento e Alimentação,Restaurantes
4094,26.846,4mg070703,Carmo de Minas,56112,0.889,3114105,IFSUL,13,0.444,None,7,13,-0.128,0.546,4190.85,322.37,0.422,None,2005,Alojamento e Alimentação,Restaurantes
4095,34.0,4mg060400,Bambui,56112,0.807,3105103,IFMG,15,0.0,None,5,15,0.039,0.273,4373.92,291.60,0.093,None,2005,Alojamento e Alimentação,Restaurantes
4096,34.062,4mg000107,Nepomuceno,56112,0.8490000000000001,3144607,CEFET,16,0.333,None,9,16,-0.040999999999999995,0.404,5035.88,314.74,0.509,None,2005,Alojamento e Alimentação,Restaurantes
4097,34.0,4mg020100,Aracuai,56112,0.762,3103405,IFNMG,21,-0.125,None,9,21,0.16,0.701,7281.46,346.74,0.011,None,2005,Alojamento e Alimentação,Restaurantes
4098,28.455,4mg020000,Almenara,56112,0.797,3101706,IFNMG,22,-0.333,None,7,22,0.063,0.522,7439.51,338.16,-0.199,None,2005,Alojamento e Alimentação,Restaurantes
4099,32.704,4mg060300,Bom Sucesso,56112,0.847,3108008,IFSudeste,27,0.8,None,8,27,-0.025,0.736,7793.48,288.65,0.988,None,2005,Alojamento e Alimentação,Restaurantes
4100,33.424,4mg030007,Ibirite,56112,0.813,3129806,IFMG,33,0.1,None,6,33,-0.08199999999999999,0.181,11183.82,338.90,0.188,None,2005,Alojamento e Alimentação,Restaurantes
4101,31.545,4mg050305,Januaria,56112,0.774,3135209,IFNMG,33,0.737,None,12,33,0.135,0.565,10204.83,309.24,1.04,None,2005,Alojamento e Alimentação,Restaurantes
4102,30.872,4mg080002,Ibia,56112,0.847,3129509,IFTM,39,0.345,None,12,39,-0.03,0.633,13718.20,351.75,0.459,None,2005,Alojamento e Alimentação,Restaurantes
4103,32.881,4mg110508,Rio Pomba,56112,0.7809999999999999,3155801,IFSudeste,42,-0.16,None,16,42,0.07400000000000001,1.06,12612.53,300.30,-0.191,None,2005,Alojamento e Alimentação,Restaurantes
4104,31.745,4mg050204,Janauba,56112,0.7559999999999999,3135100,IFNMG,47,0.27,None,16,47,0.153,0.471,15326.14,326.09,0.39,None,2005,Alojamento e Alimentação,Restaurantes
4105,35.673,4mg060405,Piumhi,56112,0.7390000000000001,3151503,IFMG,49,-0.02,None,10,49,0.183,0.823,18555.71,378.69,0.084,None,2005,Alojamento e Alimentação,Restaurantes
4106,32.153,4mg020302,Diamantina,56112,0.7829999999999999,3121605,IFNMG,175,0.509,None,39,176,0.131,1.647,68951.63,391.77,0.707,None,2006,Alojamento e Alimentação,Restaurantes
4107,29.224,4mg050611,Salinas,56112,0.812,3157005,IFNMG,58,0.018,None,13,58,0.043,1.079,17212.92,296.77,0.035,None,2005,Alojamento e Alimentação,Restaurantes
4108,31.806,4mg030016,Ribeirao das Neves,56112,0.7979999999999999,3154606,IFMG,62,-0.195,None,15,62,-0.003,0.303,21521.01,347.11,-0.11,None,2005,Alojamento e Alimentação,Restaurantes
4109,32.254,4mg030208,Ouro Branco,56112,0.948,3145901,IFMG,71,0.076,None,25,71,-0.327,0.18,24807.97,349.41,0.242,None,2005,Alojamento e Alimentação,Restaurantes
4110,34.017,4mg110311,Muriae,56112,0.66,3143906,IFSudeste,353,0.161,None,68,353,0.303,1.497,132757.35,376.08,0.246,None,2005,Alojamento e Alimentação,Restaurantes
4111,32.552,4mg030203,Conselheiro Lafaiete,56112,0.664,3118304,IFMG,362,0.195,None,63,362,0.267,1.614,128385.77,354.66,0.384,None,2005,Alojamento e Alimentação,Restaurantes
4112,31.571,4mg070809,Muzambinho,56112,0.772,3144102,IFSUL,56,0.057,None,15,56,0.11800000000000001,1.1,17807.10,317.98,0.187,None,2005,Alojamento e Alimentação,Restaurantes
4113,32.742,4mg080000,Araxa,56112,0.664,3104007,CEFET,415,0.119,None,84,415,0.258,1.21,161334.43,388.76,0.26,None,2005,Alojamento e Alimentação,Restaurantes
4114,28.083,4mg070407,Inconfidentes,56112,0.91,3130606,IFSUL,24,23.0,None,3,24,-0.149,1.187,10511.09,437.96,33.652,None,2006,Alojamento e Alimentação,Restaurantes
4115,34.886,4mg110508,Rio Pomba,56112,0.8420000000000001,3155801,IFSudeste,35,-0.167,None,14,35,-0.008,0.83,12277.85,350.80,-0.027,None,2006,Alojamento e Alimentação,Restaurantes
4116,31.243,4mg050305,Januaria,56112,0.809,3135209,IFNMG,37,0.121,None,9,37,0.083,0.553,12902.25,348.71,0.264,None,2006,Alojamento e Alimentação,Restaurantes
4117,33.081,4mg060300,Bom Sucesso,56112,0.866,3108008,IFSudeste,37,0.37,None,8,37,-0.013000000000000001,0.968,13304.54,359.58,0.707,None,2006,Alojamento e Alimentação,Restaurantes
4118,33.718,4mg030007,Ibirite,56112,0.828,3129806,IFMG,39,0.182,None,10,39,-0.034,0.223,16170.61,414.63,0.446,None,2006,Alojamento e Alimentação,Restaurantes
4119,30.0,4mg020000,Almenara,56112,0.797,3101706,IFNMG,40,0.818,None,9,40,0.096,0.873,14667.65,366.69,0.972,None,2006,Alojamento e Alimentação,Restaurantes
4120,32.222,4mg050204,Janauba,56112,0.7290000000000001,3135100,IFNMG,45,-0.043,None,10,45,0.256,0.384,16763.89,372.53,0.094,None,2006,Alojamento e Alimentação,Restaurantes
4121,32.544,4mg080002,Ibia,56112,0.8809999999999999,3129509,IFTM,57,0.462,None,17,57,-0.06,0.869,23702.56,415.83,0.728,None,2006,Alojamento e Alimentação,Restaurantes
4122,33.467,4mg070809,Muzambinho,56112,0.809,3144102,IFSUL,60,0.071,None,18,60,0.07,1.258,23374.28,389.57,0.313,None,2006,Alojamento e Alimentação,Restaurantes
4123,35.113,4mg070008,Machado,56112,0.778,3139003,IFSUL,62,-0.225,None,25,62,0.11800000000000001,0.531,24206.06,390.42,-0.201,None,2006,Alojamento e Alimentação,Restaurantes
4124,31.394,4mg060200,Arcos,56112,0.785,3104205,IFMG,66,-0.195,None,10,66,0.078,0.52,24271.94,367.76,-0.08,None,2006,Alojamento e Alimentação,Restaurantes
4125,34.092,4mg060405,Piumhi,56112,0.737,3151503,IFMG,87,0.776,None,14,87,0.23199999999999998,1.391,37660.05,432.87,1.03,None,2006,Alojamento e Alimentação,Restaurantes
4126,32.447,4mg040002,Joao Pinheiro,56112,0.778,3136306,IFTM,94,-0.153,None,20,94,0.153,1.124,41375.23,440.16,-0.029,None,2006,Alojamento e Alimentação,Restaurantes
4127,35.178,4mg030208,Ouro Branco,56112,0.958,3145901,IFMG,101,0.423,None,30,101,-0.3,0.23,40836.88,404.33,0.646,None,2006,Alojamento e Alimentação,Restaurantes
4128,34.628,4mg110007,Leopoldina,56112,0.703,3138401,CEFET,145,-0.438,None,36,145,0.255,1.222,55915.03,385.62,-0.363,None,2006,Alojamento e Alimentação,Restaurantes
4129,34.54,4mg060203,Formiga,56112,0.6990000000000001,3126109,IFMG,150,0.042,None,32,150,0.272,0.856,63839.08,425.59,0.179,None,2006,Alojamento e Alimentação,Restaurantes
4130,37.305,4mg110407,Ponte Nova,56112,0.703,3152105,IFMG,151,-0.007,None,44,151,0.257,0.89,59133.12,391.61,0.149,None,2006,Alojamento e Alimentação,Restaurantes
4131,32.039,4mg030501,Itabirito,56112,0.846,3131901,IFMG,153,0.02,None,34,153,-0.042,0.67,64625.90,422.39,0.154,None,2006,Alojamento e Alimentação,Restaurantes
4132,35.562,4mg110129,Santos Dumont,56112,0.772,3160702,IFSudeste,153,0.15,None,42,153,0.121,1.784,63064.80,412.19,0.356,None,2006,Alojamento e Alimentação,Restaurantes
4133,32.269,4mg080306,Patos de Minas,56112,0.612,3148004,IFTM,395,0.155,None,81,398,0.377,0.999,151509.36,380.68,0.254,None,2005,Alojamento e Alimentação,Restaurantes
4134,34.232,4mg110002,Cataguases,56112,0.772,3115300,IFSudeste,155,-0.088,None,36,155,0.092,0.627,61206.60,394.88,0.029,None,2006,Alojamento e Alimentação,Restaurantes
4135,33.895,4mg060400,Bambui,56112,0.83,3105103,IFMG,19,0.267,None,8,19,0.032,0.397,7697.91,405.15,0.76,None,2006,Alojamento e Alimentação,Restaurantes
4136,36.385,4mg020100,Aracuai,56112,0.8,3103405,IFNMG,13,-0.381,None,8,13,0.11,0.301,4746.94,365.15,-0.348,None,2006,Alojamento e Alimentação,Restaurantes
4137,31.573,4mg050611,Salinas,56112,0.807,3157005,IFNMG,82,0.414,None,13,82,0.09,1.354,30332.56,369.91,0.762,None,2006,Alojamento e Alimentação,Restaurantes
4138,36.9,4mg080100,Campina Verde,56112,0.8440000000000001,3111101,IFTM,10,0.111,None,3,10,0.026000000000000002,0.238,2843.29,284.33,0.139,None,2006,Alojamento e Alimentação,Restaurantes
4139,32.33,4mg070915,Varginha,56112,0.705,3170701,CEFET,464,0.084,None,106,470,0.11199999999999999,0.863,183914.69,391.31,0.241,None,2005,Alojamento e Alimentação,Restaurantes
4140,26.091,4mg070703,Carmo de Minas,56112,0.9009999999999999,3114105,IFSUL,11,-0.154,None,5,11,-0.11,0.415,3994.01,363.09,-0.047,None,2006,Alojamento e Alimentação,Restaurantes
4141,33.244,4mg000002,Barbacena,56112,0.7340000000000001,3105608,IFSudeste,480,0.064,None,94,480,0.161,1.064,173595.56,361.66,0.203,None,2005,Alojamento e Alimentação,Restaurantes
4142,33.32,4mg090112,Teofilo Otoni,56112,0.653,3168606,IFNMG,484,0.113,None,85,484,0.33399999999999996,2.057,173033.57,357.51,0.199,None,2005,Alojamento e Alimentação,Restaurantes
4143,30.945,4mg030001,Betim,56112,0.889,3106705,IFMG,603,0.008,None,103,603,-0.276,0.275,234318.47,388.59,0.138,None,2005,Alojamento e Alimentação,Restaurantes
4144,32.799,4mg070514,Pouso Alegre,56112,0.682,3152501,IFSUL,756,0.078,None,146,758,0.18600000000000003,1.621,318532.52,420.23,0.168,None,2005,Alojamento e Alimentação,Restaurantes
4145,33.451,4mg070411,Pocos de Caldas,56112,0.6809999999999999,3151800,IFSUL,914,0.099,None,170,914,0.201,1.354,361805.95,395.85,0.214,None,2005,Alojamento e Alimentação,Restaurantes
4146,32.379,4mg050413,Montes Claros,56112,0.634,3143302,IFNMG,956,0.137,None,167,958,0.309,1.165,361185.31,377.02,0.279,None,2005,Alojamento e Alimentação,Restaurantes
4147,30.851,4mg100404,Ipatinga,56112,0.8220000000000001,3131307,IFMG,1144,0.098,None,184,1145,-0.094,0.831,414586.84,362.09,0.232,None,2005,Alojamento e Alimentação,Restaurantes
4148,32.274,4mg080505,Uberaba,56112,0.624,3170107,IFTM,1361,0.077,None,191,1361,0.35200000000000004,1.429,660933.19,485.62,0.19,None,2005,Alojamento e Alimentação,Restaurantes
4149,32.441,4mg060103,Divinopolis,56112,0.602,3122306,CEFET,768,0.138,None,124,768,0.32899999999999996,1.117,306014.99,398.46,0.244,None,2005,Alojamento e Alimentação,Restaurantes
4150,30.428,4mg030005,Contagem,56112,0.677,3118601,CEFET,2037,0.098,None,300,2041,0.059000000000000004,0.731,834668.27,408.95,0.245,None,2005,Alojamento e Alimentação,Restaurantes
4151,30.633,4mg080609,Uberlandia,56112,0.562,3170206,IFTM,2744,0.149,None,314,2746,0.392,1.265,1351792.73,492.28,0.285,None,2005,Alojamento e Alimentação,Restaurantes
4152,32.377,4mg110111,Juiz de Fora,56112,0.6579999999999999,3136702,IFSudeste,3738,0.126,None,629,3764,0.209,2.043,1633451.65,433.97,0.201,None,2005,Alojamento e Alimentação,Restaurantes
4153,31.007,4mg030000,Belo Horizonte,56112,0.818,3106200,IFMG,24828,0.05,None,2766,24925,-0.113,0.933,10578053.08,424.40,0.166,None,2005,Alojamento e Alimentação,Restaurantes
4154,34.483,4mg030503,Ouro Preto,56112,0.8240000000000001,3146107,IFMG,444,-0.013,None,81,445,-0.031,1.65,171694.49,385.83,0.092,None,2005,Alojamento e Alimentação,Restaurantes
4155,51.0,4mg100311,Sao Joao Evangelista,56112,0.9159999999999999,3162807,IFMG,1,0.0,None,1,1,-0.141,0.047,337.50,337.50,0.164,None,2006,Alojamento e Alimentação,Restaurantes
4156,29.833,4mg050210,Porteirinha,56112,0.857,3152204,IFNMG,6,-0.25,None,3,6,-0.006999999999999999,0.233,2037.50,339.58,-0.138,None,2006,Alojamento e Alimentação,Restaurantes
4157,39.889,4mg000107,Nepomuceno,56112,0.8440000000000001,3144607,CEFET,9,-0.438,None,4,9,0.024,0.302,4758.76,528.75,-0.055,None,2006,Alojamento e Alimentação,Restaurantes
4158,31.257,4mg100209,Governador Valadares,56112,0.608,3127701,IFMG,1532,0.105,None,234,1534,0.359,2.118,570588.94,371.96,0.265,None,2005,Alojamento e Alimentação,Restaurantes
4159,34.0,4mg040100,Arinos,56112,0.871,3104502,IFNMG,7,0.0,None,3,7,-0.016,0.605,3098.38,442.63,0.356,None,2006,Alojamento e Alimentação,Restaurantes
4160,32.0,4mg030208,Ouro Branco,82113,0.945,3145901,IFMG,1,-0.667,None,1,1,-0.062,0.009,1303.59,1303.59,-0.437,None,2011,Atividades Administrativas,Serviços de escritório
4161,24.0,4mg050505,Pirapora,82113,0.846,3151206,IFNMG,1,0.0,None,1,1,0.126,0.009,553.07,553.07,0.055,None,2011,Atividades Administrativas,Serviços de escritório
4162,22.0,4mg060200,Arcos,82113,0.816,3104205,IFMG,1,None,None,1,1,0.124,0.011,544.58,544.58,None,None,2011,Atividades Administrativas,Serviços de escritório
4163,62.0,4mg110007,Leopoldina,82113,0.773,3138401,CEFET,1,-0.5,None,1,1,0.18100000000000002,0.036,1504.25,1504.25,-0.206,None,2011,Atividades Administrativas,Serviços de escritório
4164,32.5,4mg030503,Ouro Preto,82113,0.9059999999999999,3146107,IFMG,2,-0.846,-0.167,1,2,0.015,0.015,2007.14,1003.57,-0.814,-0.112,2011,Atividades Administrativas,Serviços de escritório
4165,30.5,4mg080002,Ibia,82113,0.892,3129509,IFTM,2,1.0,None,1,2,0.071,0.048,1090.41,545.21,1.138,None,2011,Atividades Administrativas,Serviços de escritório
4166,33.0,4mg070008,Machado,82113,0.8240000000000001,3139003,IFSUL,2,None,None,2,2,0.135,0.034,1243.00,621.50,None,None,2011,Atividades Administrativas,Serviços de escritório
4167,22.0,4mg080100,Campina Verde,82113,0.885,3111101,IFTM,2,1.0,None,1,2,0.084,0.084,1144.24,572.12,1.228,None,2011,Atividades Administrativas,Serviços de escritório
4168,37.0,4mg030007,Ibirite,82113,0.856,3129806,IFMG,1,0.0,None,1,1,0.038,0.007,703.22,703.22,0.116,None,2011,Atividades Administrativas,Serviços de escritório
4169,33.667,4mg030018,Sabara,82113,0.851,3156700,IFMG,3,0.0,None,2,3,0.015,0.022,2002.02,667.34,0.051,None,2011,Atividades Administrativas,Serviços de escritório
4170,27.0,4mg090112,Teofilo Otoni,82113,0.722,3168606,IFNMG,2,1.0,None,2,2,0.255,0.012,1184.69,592.35,1.154,None,2011,Atividades Administrativas,Serviços de escritório
4171,37.0,4mg060203,Formiga,82113,0.7490000000000001,3126109,IFMG,2,-0.333,None,1,2,0.21899999999999997,0.024,1692.82,846.41,-0.102,None,2011,Atividades Administrativas,Serviços de escritório
4172,20.0,4mg020000,Almenara,82113,0.838,3101706,IFNMG,1,None,None,1,1,0.145,0.032,600.00,600.00,None,None,2011,Atividades Administrativas,Serviços de escritório
4173,None,4mg050210,Porteirinha,82113,0.865,3152204,IFNMG,None,None,None,None,None,0.11800000000000001,None,None,None,None,None,2011,Atividades Administrativas,Serviços de escritório
4174,None,4mg100311,Sao Joao Evangelista,82113,0.903,3162807,IFMG,None,None,None,None,None,0.054000000000000006,None,None,None,None,None,2011,Atividades Administrativas,Serviços de escritório
4175,None,4mg070913,Tres Coracoes,82113,0.818,3169307,IFSUL,None,None,None,None,None,0.09699999999999999,None,None,None,None,None,2011,Atividades Administrativas,Serviços de escritório
4176,None,4mg070703,Carmo de Minas,82113,0.92,3114105,IFSUL,None,None,None,None,None,0.025,None,None,None,None,None,2011,Atividades Administrativas,Serviços de escritório
4177,None,4mg070407,Inconfidentes,82113,0.888,3130606,IFSUL,None,None,None,None,None,0.07,None,None,None,None,None,2011,Atividades Administrativas,Serviços de escritório
4178,None,4mg060400,Bambui,82113,0.857,3105103,IFMG,None,None,None,None,None,0.12,None,None,None,None,None,2011,Atividades Administrativas,Serviços de escritório
4179,None,4mg060300,Bom Sucesso,82113,0.8590000000000001,3108008,IFSudeste,None,None,None,None,None,0.13,None,None,None,None,None,2011,Atividades Administrativas,Serviços de escritório
4180,None,4mg050611,Salinas,82113,0.835,3157005,IFNMG,None,None,None,None,None,0.162,None,None,None,None,None,2011,Atividades Administrativas,Serviços de escritório
